,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
lith1251,0.15872420262664166,0.09743589743589744,0.22561758706655582,0.0,0.0,0.5487179487179488,40.0,0.7743824129334441,0.7693666426245206,0.7298322703955761,0.2626086956521739,24.0,0.16848030018761728
malt1254,-0.1028142589118199,-0.09230769230769231,0.5244952310169703,0.0,0.0,0.45384615384615384,40.0,0.47550476898302974,0.5514427799894639,0.6292782086343736,0.013913043478260868,24.0,0.04634146341463415
mand1415,0.12063789868667919,0.07692307692307694,0.38765928906773983,0.0,0.0,0.5384615384615384,40.0,0.6123407109322602,0.572233503632715,0.6528635455652977,,1.0,0.1530956848030019
mara1378,0.40750469043151977,0.30769230769230776,0.308216619981326,0.0,1.0,0.6538461538461539,40.0,0.691783380018674,0.6447381419154493,0.7472514603590279,,1.0,0.2729831144465291
mode1248,0.08198874296435274,0.05128205128205128,0.30086802581234645,0.0,0.0,0.5256410256410257,40.0,0.6991319741876535,0.6784917506870217,0.728832382404596,,0.0,0.15459662288930584
nort2671,0.2780487804878049,0.18205128205128207,0.36942070275403605,0.0,1.0,0.591025641025641,40.0,0.630579297245964,0.7405401524210214,0.7427407410697273,0.3095652173913043,24.0,0.28424015009380865
nucl1235,0.3812382739212008,0.24615384615384617,0.49596013771864556,0.0,0.0,0.6230769230769231,40.0,0.5040398622813544,0.6575799498990288,0.7242433785748564,,0.0,0.3060037523452158
nucl1301,0.34390243902439027,0.22820512820512823,0.05610985945713973,0.0,1.0,0.6141025641025641,40.0,0.9438901405428602,0.7916769712692304,0.7890435981524754,0.38260869565217387,24.0,0.3240150093808631
nucl1347,-0.020075046904315202,-0.023076923076923078,0.680561803368821,0.0,0.0,0.48846153846153845,40.0,0.319438196631179,0.5067019895751896,0.5503283894242806,-0.09565217391304347,24.0,-0.006191369606003753
nucl1643,0.3746716697936211,0.2538461538461539,0.0,1.0,1.0,0.6269230769230769,40.0,1.0,0.8296210252786433,0.8624489595501975,,1.0,0.38461538461538464
poli1260,0.11913696060037525,0.07692307692307694,0.37593984962406013,0.0,0.0,0.5384615384615384,40.0,0.6240601503759399,0.6877882272985115,0.7028039512099947,0.23130434782608694,24.0,0.19549718574108818
port1283,0.02739212007504691,0.023076923076923078,0.5067947046434662,0.0,0.0,0.5115384615384615,40.0,0.4932052953565338,0.5568219868380896,0.5827562711985157,-0.007826086956521738,24.0,0.15572232645403378
russ1263,0.06360225140712947,0.04102564102564103,0.39824869750800324,0.0,0.0,0.5205128205128206,40.0,0.6017513024919967,0.6728369888398208,0.6913289811654145,1.0,3.0,0.1455909943714822
slov1268,0.4300187617260789,0.28461538461538466,0.1741888968997839,0.0,1.0,0.6423076923076924,40.0,0.8258111031002161,0.847061412293413,0.8608190229975949,0.5321739130434783,24.0,0.36547842401500946
stan1289,0.23621013133208257,0.16153846153846155,0.3178082191780823,0.0,0.0,0.5807692307692308,40.0,0.6821917808219178,0.6913837292006174,0.750125541946046,0.3052173913043478,24.0,0.3155722326454034
stan1290,-0.09718574108818012,-0.07692307692307694,0.4033449068414105,0.0,0.0,0.46153846153846156,40.0,0.5966550931585896,0.6209190967192991,0.6402587887444801,-0.11478260869565216,24.0,0.042213883677298315
stan1293,0.07242026266416511,0.04102564102564103,0.49430849463444004,0.0,0.0,0.5205128205128206,40.0,0.50569150536556,0.5711311696911675,0.5998700494104299,0.14608695652173911,24.0,0.20956848030018765
stan1318,0.3071294559099437,0.22820512820512823,0.5023887587822014,0.0,1.0,0.6141025641025641,40.0,0.49761124121779865,0.6655626550036631,0.740244071401638,,1.0,0.299812382739212
swed1254,-0.0026266416510318954,-0.005128205128205129,0.5219249349684132,0.0,0.0,0.49743589743589745,40.0,0.4780750650315868,0.5922480740777928,0.6297735571789287,0.10434782608695652,24.0,0.10581613508442779
tami1289,0.37185741088180113,0.24102564102564103,0.3646377893950711,0.0,1.0,0.6205128205128205,40.0,0.6353622106049289,0.7894428988115876,0.7643487426633014,,1.0,0.2928705440900563
telu1262,0.3838649155722327,0.28461538461538466,0.11803350970017629,0.0,1.0,0.6423076923076924,40.0,0.8819664902998237,0.8056647198226168,0.8242100611273737,,1.0,0.3410881801125704
ukra1253,0.34934333958724206,0.23846153846153847,0.06427748389462101,0.0,0.0,0.6192307692307693,40.0,0.935722516105379,0.857537578255455,0.8767276008968915,0.5,3.0,0.3480300187617262
viet1252,-0.07673545966228894,-0.05384615384615385,0.49975849975849984,0.0,0.0,0.47307692307692306,40.0,0.5002415002415002,0.4988752313978274,0.5435076431886742,-0.1843478260869565,24.0,-0.0726078799249531
wels1247,0.10000000000000002,0.06923076923076923,0.554314937140422,0.0,1.0,0.5346153846153846,40.0,0.445685062859578,0.6365370946405924,0.6597601596315383,-0.03130434782608695,24.0,0.14446529080675424
west2369,0.2232645403377111,0.1512820512820513,0.4101522842639595,0.0,0.0,0.5756410256410256,40.0,0.5898477157360404,0.5620658829537049,0.6763125057103099,,1.0,0.3185741088180113
