,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
mode1248,0.0928705440900563,0.06153846153846154,0.30086802581234645,0.0,0.0,0.5307692307692308,40.0,0.6991319741876535,0.6880464847542115,0.7633845089537314,,0.0,0.1330206378986867
nort2671,0.21744840525328332,0.13076923076923078,0.36942070275403605,0.0,1.0,0.5653846153846154,40.0,0.630579297245964,0.7284950548556547,0.711950398924429,0.32956521739130434,24.0,0.150656660412758
nucl1235,0.18630393996247654,0.12307692307692308,0.49596013771864556,0.0,0.0,0.5615384615384615,40.0,0.5040398622813544,0.5463154898289292,0.6337314392414816,,0.0,0.17073170731707318
nucl1301,0.16435272045028146,0.1076923076923077,0.05610985945713973,0.0,1.0,0.5538461538461539,40.0,0.9438901405428602,0.777614166530461,0.7861213158851035,0.12608695652173912,24.0,0.1981238273921201
nucl1347,0.07166979362101314,0.046153846153846156,0.39897910731244063,0.0,0.0,0.5230769230769231,40.0,0.6010208926875593,0.5583792809556649,0.5889674451048211,0.03652173913043478,24.0,0.06679174484052533
nucl1643,0.28330206378986866,0.2025641025641026,0.0,1.0,1.0,0.6012820512820513,40.0,1.0,0.7724255341910365,0.8191572903885638,,1.0,0.28761726078799255
poli1260,0.1105065666041276,0.06153846153846154,0.3891263057929725,0.0,0.0,0.5307692307692308,40.0,0.6108736942070274,0.6878939872092266,0.6989546587948026,0.2617391304347826,24.0,0.14484052532833022
port1283,0.20656660412757977,0.1512820512820513,0.4178254072733256,0.0,0.0,0.5756410256410256,40.0,0.5821745927266744,0.5559064581261082,0.6050768530096834,0.21913043478260866,24.0,0.2669793621013134
russ1263,0.07242026266416511,0.06153846153846154,0.4385392865342356,0.0,0.0,0.5307692307692308,40.0,0.5614607134657644,0.6940617825525153,0.6817540679013849,1.0,3.0,0.10675422138836774
slov1268,0.21407129455909946,0.13589743589743591,0.2783891186353064,0.0,0.0,0.5679487179487179,40.0,0.7216108813646936,0.7887301117036143,0.7354488944616762,0.20956521739130432,24.0,0.2326454033771107
stan1289,0.300750469043152,0.20512820512820512,0.3280474954380736,0.0,0.0,0.6025641025641025,40.0,0.6719525045619263,0.6446638643756057,0.7039233825276852,0.4139130434782608,24.0,0.37917448405253285
stan1290,0.010131332082551597,0.005128205128205129,0.47041677774815616,0.0,0.0,0.5025641025641026,40.0,0.5295832222518438,0.7105018917684546,0.6875071817452973,0.03913043478260869,24.0,0.13921200750469045
stan1293,0.17711069418386496,0.12820512820512822,0.35799088583306693,0.0,0.0,0.5641025641025641,40.0,0.6420091141669331,0.592703547466133,0.6434090740741643,0.19826086956521738,24.0,0.250656660412758
stan1318,0.3461538461538462,0.24615384615384617,0.3848759221998659,0.0,0.0,0.6230769230769231,40.0,0.6151240778001341,0.6388949169782927,0.7380820245291825,,1.0,0.35741088180112573
swed1254,0.02213883677298312,0.01282051282051282,0.5130733828958681,0.0,0.0,0.5064102564102564,40.0,0.4869266171041318,0.5333941262642956,0.5969845857232116,0.15565217391304348,24.0,0.1577861163227017
tami1289,0.13733583489681053,0.11538461538461539,0.3646377893950711,0.0,0.0,0.5576923076923077,40.0,0.6353622106049289,0.6902412564131806,0.7475081161216116,,1.0,0.17467166979362103
telu1262,0.18105065666041278,0.12820512820512822,0.11803350970017629,0.0,1.0,0.5641025641025641,40.0,0.8819664902998237,0.759621885875794,0.7774215487460655,,1.0,0.13208255159474674
ukra1253,0.33583489681050666,0.23333333333333336,0.05304099801204311,0.0,1.0,0.6166666666666667,40.0,0.9469590019879569,0.8598049896415598,0.8780774002220876,0.5,3.0,0.22532833020637902
viet1252,0.010881801125703567,0.007692307692307693,0.49975849975849984,0.0,0.0,0.5038461538461538,40.0,0.5002415002415002,0.4988752313978274,0.5995147608764101,-0.07739130434782608,24.0,-0.01857410881801126
wels1247,0.26378986866791754,0.18974358974358974,0.1600722578834754,0.0,1.0,0.5948717948717949,40.0,0.8399277421165245,0.7351419219098732,0.7108263649303614,0.19217391304347822,24.0,0.35403377110694184
west2369,0.16697936210131334,0.12051282051282051,0.4101522842639595,0.0,0.0,0.5602564102564103,40.0,0.5898477157360404,0.6521557398902005,0.7272083211011364,,1.0,0.2433395872420263
