,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
stan1290,-0.27673545966228896,-0.18461538461538463,0.4033449068414105,0.0,0.0,0.4076923076923077,40.0,0.5966550931585896,0.6209190967192991,0.6390772680645358,-0.21478260869565213,24.0,-0.26491557223264545
stan1293,-0.226829268292683,-0.15384615384615388,0.49430849463444004,0.0,0.0,0.4230769230769231,40.0,0.50569150536556,0.6263377129307197,0.6415571697172102,-0.1417391304347826,24.0,-0.19549718574108818
stan1318,-0.11350844277673548,-0.08974358974358974,0.5023887587822014,0.0,0.0,0.4551282051282051,40.0,0.49761124121779865,0.5756718836647559,0.6795918583944872,,1.0,-0.11163227016885555
swed1254,-0.3065666041275798,-0.2,0.5219249349684132,0.0,0.0,0.4,40.0,0.4780750650315868,0.5149767560789987,0.5814162666760941,-0.27478260869565213,24.0,-0.2808630393996248
tami1289,0.3737335834896811,0.27692307692307694,0.18418803418803417,0.0,1.0,0.6384615384615384,40.0,0.8158119658119658,0.8402330186837437,0.8504669167879291,,1.0,0.377485928705441
telu1262,0.4818011257035648,0.36153846153846153,0.11803350970017629,0.0,1.0,0.6807692307692308,40.0,0.8819664902998237,0.8171076915542878,0.8275013175335392,,1.0,0.4923076923076924
ukra1253,0.08893058161350846,0.0717948717948718,0.25527216297946836,0.0,0.0,0.5358974358974359,40.0,0.7447278370205317,0.8232893854320791,0.811007049797344,0.5,3.0,0.08649155722326454
viet1252,-0.3362101313320826,-0.22820512820512823,0.49975849975849984,0.0,0.0,0.3858974358974359,40.0,0.5002415002415002,0.4988752313978274,0.5435076431886742,-0.3608695652173913,24.0,-0.3150093808630395
wels1247,-0.32026266416510324,-0.21282051282051284,0.554314937140422,0.0,0.0,0.3935897435897436,40.0,0.445685062859578,0.5561137576880588,0.6183394205315998,-0.3904347826086956,24.0,-0.29005628517823645
west2369,0.15497185741088182,0.1,0.5820579076393031,0.0,0.0,0.55,40.0,0.4179420923606969,0.569061873568416,0.6221850977714509,,1.0,0.1881801125703565
