,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
stan1289,-0.19024390243902442,-0.12820512820512822,0.3178082191780823,0.0,0.0,0.4358974358974359,40.0,1.0,0.9365718130120008,0.9353618673678689
stan1290,-0.2656660412757974,-0.18461538461538463,0.4033449068414105,0.0,0.0,0.4076923076923077,40.0,1.0,0.9712928959884785,0.9445406439171696
stan1293,-0.23545966228893062,-0.16410256410256413,0.49430849463444004,0.0,0.0,0.41794871794871796,40.0,1.0,0.8984266003852668,0.9160655622654008
stan1318,0.036210131332082555,0.06666666666666667,0.36999641962047974,0.0,1.0,0.5333333333333333,40.0,1.0,0.9301305203784401,0.945868940220426
swed1254,-0.326266416510319,-0.2205128205128205,0.5520815487407915,0.0,0.0,0.38974358974358975,40.0,1.0,0.9695896456069358,0.9542205554133665
tami1289,0.3061913696060038,0.21794871794871798,0.18418803418803417,0.0,1.0,0.6089743589743589,40.0,1.0,0.9536419236627955,0.9598117134432704
telu1262,0.4123827392120076,0.32051282051282054,0.11803350970017629,0.0,1.0,0.6602564102564102,40.0,1.0,0.9533285817274635,0.9597526088870532
ukra1253,-0.10938086303939965,-0.0717948717948718,0.06427748389462101,0.0,0.0,0.4641025641025641,40.0,1.0,1.0,0.9899204822342653
viet1252,-0.300750469043152,-0.20512820512820512,0.680561803368821,0.0,0.0,0.3974358974358974,40.0,1.0,0.8402044013172961,0.8555116318690631
wels1247,-0.2988742964352721,-0.20512820512820512,0.554314937140422,0.0,0.0,0.3974358974358974,40.0,1.0,0.8902197802930488,0.8857195833842347
west2369,-0.0851782363977486,-0.028205128205128206,0.3891263057929725,0.0,0.0,0.4858974358974359,40.0,1.0,0.9754039328130488,0.9794851530129574
