,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5
malt1254,-0.16998123827392123,-0.12051282051282051,0.5214686693976636,0.0,0.0,0.43974358974358974,40.0,1.0,0.902063382546273,0.9033467497992743
mand1415,-0.3343339587242027,-0.23846153846153847,0.48124999999999996,0.0,0.0,0.38076923076923075,40.0,1.0,1.0,0.9829006328170393
mara1378,0.3971857410881801,0.2948717948717949,0.308216619981326,0.0,1.0,0.6474358974358975,40.0,1.0,1.0,0.9617396348092039
mode1248,-0.3649155722326454,-0.24102564102564103,0.48162154419137654,0.0,0.0,0.37948717948717947,40.0,1.0,0.9992855534760545,0.8678623819841136
nort2671,0.13189493433395877,0.10256410256410256,0.36942070275403605,0.0,0.0,0.5512820512820513,40.0,1.0,0.9856088958039216,0.9862300441822086
nucl1235,0.2545966228893059,0.16153846153846155,0.27530384600971797,0.0,0.0,0.5807692307692308,40.0,1.0,0.9883441597616766,0.9328128844720319
nucl1301,0.25703564727954975,0.158974358974359,0.3397727272727273,0.0,1.0,0.5794871794871795,40.0,1.0,0.9254312651488315,0.9406216523009211
nucl1347,-0.426266416510319,-0.3128205128205128,0.44178226145439264,0.0,0.0,0.3435897435897436,40.0,1.0,0.9652540640247466,0.9221021721596789
nucl1643,0.14652908067542217,0.09487179487179487,0.0,1.0,1.0,0.5474358974358975,40.0,1.0,1.0,0.9867535194625046
poli1260,-0.04840525328330207,-0.03846153846153847,0.5875571456966805,0.0,0.0,0.4807692307692308,40.0,1.0,0.8914877204377494,0.9026102254941293
port1283,-0.3228893058161351,-0.20512820512820512,0.45903678397293446,0.0,0.0,0.3974358974358974,40.0,1.0,0.9983892243165491,0.897227214052209
russ1263,0.15722326454033772,0.11794871794871795,0.3301109595036428,0.0,0.0,0.558974358974359,40.0,1.0,0.9736958391369503,0.9757319079461672
slov1268,0.4061913696060038,0.28461538461538466,0.24986083065000275,0.0,0.0,0.6423076923076924,40.0,1.0,0.9705916504259742,0.9773503533602692
stan1289,-0.28480300187617263,-0.16923076923076927,0.2522568301829035,0.0,0.0,0.4153846153846154,40.0,1.0,1.0,0.9755910936366455
stan1290,-0.24033771106941842,-0.14615384615384616,0.2964218107945889,0.0,0.0,0.4269230769230769,40.0,1.0,0.9793866682099047,0.9827618653509883
stan1293,-0.42345215759849913,-0.3,0.6731891589382797,0.0,0.0,0.35,40.0,1.0,0.8245236410445268,0.8552986761862011
stan1318,-0.35403377110694184,-0.20512820512820512,0.4732736930388594,0.0,0.0,0.3974358974358974,40.0,1.0,1.0,0.9986773829553
swed1254,-0.5656660412757974,-0.3820512820512821,0.554314937140422,0.0,0.0,0.308974358974359,40.0,1.0,0.9722166826723974,0.9014049683010794
tami1289,0.2726078799249531,0.17435897435897438,0.18418803418803417,0.0,1.0,0.5871794871794872,40.0,1.0,0.9613720530474249,0.9630600058376874
telu1262,0.40600375234521585,0.3025641025641026,0.2709200184928341,0.0,1.0,0.6512820512820513,40.0,1.0,0.9488910785369856,0.9158588283087106
ukra1253,0.08442776735459663,0.01282051282051282,0.37504765535646206,0.0,0.0,0.5064102564102564,40.0,1.0,0.9646566367594878,0.9704873308776116
viet1252,-0.45966228893058164,-0.33846153846153854,0.3593099744932205,0.0,0.0,0.33076923076923076,40.0,1.0,0.9826298255731594,0.9670734189234778
wels1247,-0.44183864915572235,-0.3128205128205128,0.4464340759422727,0.0,0.0,0.3435897435897436,40.0,1.0,0.9973863383720526,0.9400225566985717
west2369,-0.2427767354596623,-0.16666666666666669,0.47525528986203147,0.0,0.0,0.4166666666666667,40.0,1.0,0.9402258533373007,0.9478058291410761
