,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
lith1251,0.18180112570356474,0.11794871794871795,0.22561758706655582,0.0,0.0,0.558974358974359,40.0,0.7743824129334441,0.750149536589333,0.7713033989908099,0.2965217391304348,24.0,0.23339587242026272
malt1254,-0.1328330206378987,-0.09230769230769231,0.32982787821497506,0.0,0.0,0.45384615384615384,40.0,0.6701721217850249,0.6129018127473651,0.6131315376294647,-0.05652173913043478,24.0,-0.0926829268292683
mand1415,-0.2056285178236398,-0.14102564102564102,0.48124999999999996,0.0,0.0,0.42948717948717946,40.0,0.51875,0.534562479712068,0.5728633232919527,,1.0,-0.17148217636022517
mara1378,0.5065666041275798,0.38461538461538464,0.0,1.0,1.0,0.6923076923076923,40.0,1.0,0.8869046539172604,0.8920505317302331,,1.0,0.49831144465290816
mode1248,-0.03677298311444653,-0.01794871794871795,0.0820840501351684,0.0,1.0,0.491025641025641,40.0,0.9179159498648316,0.7953125369921763,0.7950540845809326,,0.0,-0.00075046904315197
nort2671,0.10150093808630396,0.06923076923076923,0.40150982689053755,0.0,1.0,0.5346153846153846,40.0,0.5984901731094625,0.7044988978101748,0.7068784914435781,0.20869565217391303,24.0,0.10938086303939965
nucl1235,0.4101313320825517,0.2974358974358975,0.49596013771864556,0.0,0.0,0.6487179487179487,40.0,0.5040398622813544,0.6296654720776282,0.7497268439110439,,0.0,0.4123827392120076
nucl1301,0.3332082551594747,0.23333333333333336,0.05610985945713973,0.0,1.0,0.6166666666666667,40.0,0.9438901405428602,0.7998118421959081,0.7789329830335173,0.29565217391304344,24.0,0.31782363977485933
nucl1347,-0.2966228893058162,-0.2025641025641026,0.680561803368821,0.0,0.0,0.39871794871794874,40.0,0.319438196631179,0.45851092037120034,0.5427728180528034,-0.31304347826086953,24.0,-0.29061913696060043
nucl1643,0.3155722326454034,0.21282051282051284,0.5625520110957004,0.0,0.0,0.6064102564102564,40.0,0.43744798890429953,0.5851030012699571,0.6983503524195429,,1.0,0.34127579737335845
poli1260,-0.053846153846153856,-0.03333333333333333,0.45857795172863675,0.0,0.0,0.48333333333333334,40.0,0.5414220482713632,0.6313700487355051,0.6700877105653652,0.042608695652173914,24.0,-0.011632270168855536
port1283,-0.2061913696060038,-0.14615384615384616,0.5067947046434662,0.0,0.0,0.4269230769230769,40.0,0.4932052953565338,0.552054249634503,0.6270091297790011,-0.1408695652173913,24.0,-0.14746716697936213
russ1263,-0.15722326454033772,-0.10512820512820513,0.39824869750800324,0.0,0.0,0.44743589743589746,40.0,0.6017513024919967,0.6260505586284201,0.669158634460841,0.5,3.0,-0.14709193245778612
slov1268,-0.006566604127579738,0.01282051282051282,0.1741888968997839,0.0,0.0,0.5064102564102564,40.0,0.8258111031002161,0.748537736684154,0.796244586615941,0.03913043478260869,24.0,-0.0300187617260788
stan1289,-0.20393996247654786,-0.13589743589743591,0.3178082191780823,0.0,0.0,0.43205128205128207,40.0,0.6821917808219178,0.7301752579387656,0.7456556111468623,-0.15826086956521737,24.0,-0.13470919324577862
stan1290,-0.27073170731707324,-0.1794871794871795,0.4052527316061536,0.0,0.0,0.41025641025641024,40.0,0.5947472683938464,0.6493831206958001,0.6680401749969268,-0.2226086956521739,24.0,-0.25853658536585367
stan1293,-0.08949343339587243,-0.04871794871794872,0.21749839568155233,0.0,0.0,0.4756410256410256,40.0,0.7825016043184477,0.7000231757393705,0.7412554630573654,0.046956521739130425,24.0,-0.10694183864915573
stan1318,-0.1681050656660413,-0.11794871794871795,0.3848759221998659,0.0,0.0,0.441025641025641,40.0,0.6151240778001341,0.5983315497513132,0.6256065310216004,,1.0,-0.1630393996247655
swed1254,-0.2658536585365854,-0.16923076923076927,0.5219249349684132,0.0,0.0,0.4153846153846154,40.0,0.4780750650315868,0.5922480740777928,0.5860192692108194,-0.21652173913043476,24.0,-0.23958724202626647
tami1289,0.31782363977485933,0.21794871794871798,0.18418803418803417,0.0,1.0,0.6089743589743589,40.0,0.8158119658119658,0.8402330186837437,0.7810928406642151,,1.0,0.3230769230769231
telu1262,0.45328330206379,0.33076923076923076,0.11803350970017629,0.0,1.0,0.6653846153846154,40.0,0.8819664902998237,0.8171076915542878,0.8265868553526526,,1.0,0.4566604127579738
ukra1253,0.050844277673545976,0.043589743589743594,0.25527216297946836,0.0,0.0,0.5217948717948718,40.0,0.7447278370205317,0.7599171713925706,0.7605264693539613,0.5,3.0,0.039962476547842414
viet1252,-0.3305816135084428,-0.23076923076923078,0.49975849975849984,0.0,0.0,0.38461538461538464,40.0,0.5002415002415002,0.5194043331146259,0.558886132831006,-0.38,24.0,-0.3183864915572233
wels1247,-0.2555347091932458,-0.1794871794871795,0.554314937140422,0.0,1.0,0.41025641025641024,40.0,0.445685062859578,0.6365370946405924,0.63242887375942,-0.27652173913043476,24.0,-0.18949343339587246
west2369,0.13621013133208254,0.09487179487179487,0.5820579076393031,0.0,0.0,0.5474358974358975,40.0,0.4179420923606969,0.5629350697930497,0.6235594172952235,,1.0,0.1459662288930582
