,spearman_rho,kendall_tau,regret@1,top1_acc,top3_acc,pairwise_acc,n_sources,ndcg@1,ndcg@3,ndcg@5,spearman_rho_same_script,n_same_script_sources,spearman_rho_size_resid
slov1268,-0.2409005628517824,-0.1512820512820513,0.3178082191780823,0.0,0.0,0.42435897435897435,40.0,0.6821917808219178,0.7177529441645454,0.7145160116460654,-0.25304347826086954,24.0,-0.13808630393996252
stan1289,-0.3105065666041277,-0.21282051282051284,0.5692619824877201,0.0,0.0,0.3935897435897436,40.0,0.4307380175122799,0.5609278631353678,0.6443653659164174,-0.27391304347826084,24.0,-0.3352720450281426
stan1290,-0.249718574108818,-0.14102564102564102,0.2964218107945889,0.0,0.0,0.42948717948717946,40.0,0.7035781892054112,0.7224292220277849,0.7133746058261149,-0.3426086956521739,24.0,-0.20712945590994375
stan1293,-0.3816135084427768,-0.2692307692307693,0.5557537912578058,0.0,0.0,0.36538461538461536,40.0,0.4442462087421943,0.557747144402943,0.5898701148383456,-0.3026086956521739,24.0,-0.3455909943714822
stan1318,-0.4412757973733584,-0.2948717948717949,0.5533107917723302,0.0,0.0,0.3525641025641026,40.0,0.4466892082276698,0.54335206493791,0.5424418806129112,,1.0,-0.3714821763602252
swed1254,-0.33902439024390246,-0.23076923076923078,0.19207027540360874,0.0,0.0,0.38461538461538464,40.0,0.8079297245963912,0.613962127057128,0.6070524406948447,-0.29130434782608694,24.0,-0.3039399624765479
tami1289,0.24990619136960604,0.1794871794871795,0.5097954479976952,0.0,1.0,0.5897435897435898,40.0,0.4902045520023049,0.6760352687656486,0.7001415154204089,,1.0,0.24727954971857413
telu1262,0.302251407129456,0.21794871794871798,0.36904761904761907,0.0,0.0,0.6089743589743589,40.0,0.6309523809523809,0.6249738995301479,0.6730254851852832,,1.0,0.2954971857410882
ukra1253,-0.04859287054409006,-0.05128205128205128,0.42793936188965265,0.0,0.0,0.47435897435897434,40.0,0.5720606381103474,0.6181993762468202,0.6195843439837921,0.5,3.0,0.009943714821763604
viet1252,-0.3639774859287055,-0.2538461538461539,0.3593099744932205,0.0,0.0,0.3730769230769231,40.0,0.6406900255067796,0.6265524902023993,0.5876796413903053,-0.35739130434782607,24.0,-0.3630393996247655
wels1247,-0.49831144465290816,-0.358974358974359,0.4464340759422727,0.0,0.0,0.32051282051282054,40.0,0.5535659240577273,0.4907730060269417,0.5693392103711661,-0.6243478260869564,24.0,-0.43977485928705445
west2369,-0.22026266416510323,-0.12820512820512822,0.4428519593613932,0.0,0.0,0.4358974358974359,40.0,0.5571480406386068,0.6248280876003467,0.6298410351053125,,1.0,-0.2181988742964353
