branch,macroarea,in_branch_frac,repeat,model,f1
Kuki-Chin,Eurasia,0.01,3,T-CF,0.3956043956043956
Kuki-Chin,Eurasia,0.01,3,Learned,0.40293040293040294
Kuki-Chin,Eurasia,0.01,4,Freq,0.42857142857142855
Kuki-Chin,Eurasia,0.01,4,T-CF,0.2967032967032967
Kuki-Chin,Eurasia,0.01,4,Learned,0.3076923076923077
Kuki-Chin,Eurasia,0.05,0,Freq,0.47985347985347987
Kuki-Chin,Eurasia,0.05,0,T-CF,0.5091575091575091
Kuki-Chin,Eurasia,0.05,0,Learned,0.46886446886446886
Kuki-Chin,Eurasia,0.05,1,Freq,0.4542124542124542
Kuki-Chin,Eurasia,0.05,1,T-CF,0.4725274725274725
Kuki-Chin,Eurasia,0.05,1,Learned,0.4652014652014652
Kuki-Chin,Eurasia,0.05,2,Freq,0.45787545787545786
Kuki-Chin,Eurasia,0.05,2,T-CF,0.48717948717948717
Kuki-Chin,Eurasia,0.05,2,Learned,0.5641025641025641
Kuki-Chin,Eurasia,0.05,3,Freq,0.46886446886446886
Kuki-Chin,Eurasia,0.05,3,T-CF,0.5128205128205128
Kuki-Chin,Eurasia,0.05,3,Learned,0.5018315018315018
Kuki-Chin,Eurasia,0.05,4,Freq,0.42857142857142855
Kuki-Chin,Eurasia,0.05,4,T-CF,0.46153846153846156
Kuki-Chin,Eurasia,0.05,4,Learned,0.4065934065934066
Kuki-Chin,Eurasia,0.1,0,Freq,0.47985347985347987
Kuki-Chin,Eurasia,0.1,0,T-CF,0.4981684981684982
Kuki-Chin,Eurasia,0.1,0,Learned,0.5054945054945055
Kuki-Chin,Eurasia,0.1,1,Freq,0.4542124542124542
Kuki-Chin,Eurasia,0.1,1,T-CF,0.47985347985347987
Kuki-Chin,Eurasia,0.1,1,Learned,0.5787545787545788
Kuki-Chin,Eurasia,0.1,2,Freq,0.45787545787545786
Kuki-Chin,Eurasia,0.1,2,T-CF,0.48717948717948717
Kuki-Chin,Eurasia,0.1,2,Learned,0.5494505494505495
Kuki-Chin,Eurasia,0.1,3,Freq,0.46886446886446886
Kuki-Chin,Eurasia,0.1,3,T-CF,0.4981684981684982
Kuki-Chin,Eurasia,0.1,3,Learned,0.5604395604395604
Kuki-Chin,Eurasia,0.1,4,Freq,0.42857142857142855
Kuki-Chin,Eurasia,0.1,4,T-CF,0.47985347985347987
Kuki-Chin,Eurasia,0.1,4,Learned,0.4652014652014652
Kuki-Chin,Eurasia,0.2,0,Freq,0.47985347985347987
Kuki-Chin,Eurasia,0.2,0,T-CF,0.5018315018315018
Kuki-Chin,Eurasia,0.2,0,Learned,0.5567765567765568
Kuki-Chin,Eurasia,0.2,1,Freq,0.4542124542124542
Kuki-Chin,Eurasia,0.2,1,T-CF,0.4725274725274725
Kuki-Chin,Eurasia,0.2,1,Learned,0.5897435897435898
Kuki-Chin,Eurasia,0.2,2,Freq,0.45787545787545786
Kuki-Chin,Eurasia,0.2,2,T-CF,0.4981684981684982
Kuki-Chin,Eurasia,0.2,2,Learned,0.6190476190476191
Kuki-Chin,Eurasia,0.2,3,Freq,0.46886446886446886
Kuki-Chin,Eurasia,0.2,3,T-CF,0.5018315018315018
Kuki-Chin,Eurasia,0.2,3,Learned,0.6043956043956044
Kuki-Chin,Eurasia,0.2,4,Freq,0.42857142857142855
Kuki-Chin,Eurasia,0.2,4,T-CF,0.46886446886446886
Kuki-Chin,Eurasia,0.2,4,Learned,0.5787545787545788
South Surmic,Africa,0.0,0,Freq,0.6144578313253012
South Surmic,Africa,0.0,0,T-CF,0.39357429718875503
South Surmic,Africa,0.0,0,Learned,0.40963855421686746
South Surmic,Africa,0.0,1,Freq,0.6144578313253012
South Surmic,Africa,0.0,1,T-CF,0.3855421686746988
South Surmic,Africa,0.0,1,Learned,0.2289156626506024
South Surmic,Africa,0.0,2,Freq,0.6144578313253012
South Surmic,Africa,0.0,2,T-CF,0.39357429718875503
South Surmic,Africa,0.0,2,Learned,0.36947791164658633
South Surmic,Africa,0.0,3,Freq,0.5943775100401606
South Surmic,Africa,0.0,3,T-CF,0.357429718875502
South Surmic,Africa,0.0,3,Learned,0.3373493975903614
South Surmic,Africa,0.0,4,Freq,0.6144578313253012
South Surmic,Africa,0.0,4,T-CF,0.23694779116465864
South Surmic,Africa,0.0,4,Learned,0.26104417670682734
South Surmic,Africa,0.01,0,Freq,0.6144578313253012
South Surmic,Africa,0.01,0,T-CF,0.4979919678714859
South Surmic,Africa,0.01,0,Learned,0.3453815261044177
South Surmic,Africa,0.01,1,Freq,0.6144578313253012
South Surmic,Africa,0.01,1,T-CF,0.4738955823293173
South Surmic,Africa,0.01,1,Learned,0.2971887550200803
South Surmic,Africa,0.01,2,Freq,0.6144578313253012
South Surmic,Africa,0.01,2,T-CF,0.3333333333333333
South Surmic,Africa,0.01,2,Learned,0.42168674698795183
South Surmic,Africa,0.01,3,Freq,0.5943775100401606
South Surmic,Africa,0.01,3,T-CF,0.3654618473895582
South Surmic,Africa,0.01,3,Learned,0.39357429718875503
South Surmic,Africa,0.01,4,Freq,0.6144578313253012
South Surmic,Africa,0.01,4,T-CF,0.36947791164658633
South Surmic,Africa,0.01,4,Learned,0.41365461847389556
South Surmic,Africa,0.05,0,Freq,0.6144578313253012
South Surmic,Africa,0.05,0,T-CF,0.5943775100401606
South Surmic,Africa,0.05,0,Learned,0.4538152610441767
South Surmic,Africa,0.05,1,Freq,0.6144578313253012
South Surmic,Africa,0.05,1,T-CF,0.6305220883534136
South Surmic,Africa,0.05,1,Learned,0.5461847389558233
South Surmic,Africa,0.05,2,Freq,0.6144578313253012
South Surmic,Africa,0.05,2,T-CF,0.5461847389558233
South Surmic,Africa,0.05,2,Learned,0.5381526104417671
South Surmic,Africa,0.05,3,Freq,0.5943775100401606
South Surmic,Africa,0.05,3,T-CF,0.5662650602409639
South Surmic,Africa,0.05,3,Learned,0.5060240963855421
South Surmic,Africa,0.05,4,Freq,0.6144578313253012
South Surmic,Africa,0.05,4,T-CF,0.5823293172690763
South Surmic,Africa,0.05,4,Learned,0.4578313253012048
South Surmic,Africa,0.1,0,Freq,0.6144578313253012
South Surmic,Africa,0.1,0,T-CF,0.5863453815261044
South Surmic,Africa,0.1,0,Learned,0.5020080321285141
South Surmic,Africa,0.1,1,Freq,0.6144578313253012
South Surmic,Africa,0.1,1,T-CF,0.6465863453815262
South Surmic,Africa,0.1,1,Learned,0.6024096385542169
South Surmic,Africa,0.1,2,Freq,0.6144578313253012
South Surmic,Africa,0.1,2,T-CF,0.570281124497992
South Surmic,Africa,0.1,2,Learned,0.5341365461847389
South Surmic,Africa,0.1,3,Freq,0.5943775100401606
South Surmic,Africa,0.1,3,T-CF,0.5983935742971888
South Surmic,Africa,0.1,3,Learned,0.5622489959839357
South Surmic,Africa,0.1,4,Freq,0.6144578313253012
South Surmic,Africa,0.1,4,T-CF,0.6265060240963856
South Surmic,Africa,0.1,4,Learned,0.5502008032128514
South Surmic,Africa,0.2,0,Freq,0.6144578313253012
South Surmic,Africa,0.2,0,T-CF,0.5903614457831325
South Surmic,Africa,0.2,0,Learned,0.5060240963855421
South Surmic,Africa,0.2,1,Freq,0.6144578313253012
South Surmic,Africa,0.2,1,T-CF,0.6184738955823293
South Surmic,Africa,0.2,1,Learned,0.5582329317269076
South Surmic,Africa,0.2,2,Freq,0.6144578313253012
South Surmic,Africa,0.2,2,T-CF,0.5983935742971888
South Surmic,Africa,0.2,2,Learned,0.5582329317269076
South Surmic,Africa,0.2,3,Freq,0.5943775100401606
South Surmic,Africa,0.2,3,T-CF,0.5943775100401606
South Surmic,Africa,0.2,3,Learned,0.5863453815261044
South Surmic,Africa,0.2,4,Freq,0.6144578313253012
South Surmic,Africa,0.2,4,T-CF,0.6345381526104418
South Surmic,Africa,0.2,4,Learned,0.5783132530120482
Wide Grassfields,Africa,0.0,0,Freq,0.49333333333333335
Wide Grassfields,Africa,0.0,0,T-CF,0.5066666666666667
Wide Grassfields,Africa,0.0,0,Learned,0.21333333333333335
Wide Grassfields,Africa,0.0,1,Freq,0.5
Wide Grassfields,Africa,0.0,1,T-CF,0.23333333333333334
Wide Grassfields,Africa,0.0,1,Learned,0.31333333333333335
Wide Grassfields,Africa,0.0,2,Freq,0.5
Wide Grassfields,Africa,0.0,2,T-CF,0.3466666666666667
Wide Grassfields,Africa,0.0,2,Learned,0.25333333333333335
Wide Grassfields,Africa,0.0,3,Freq,0.5066666666666667
Wide Grassfields,Africa,0.0,3,T-CF,0.20666666666666667
Wide Grassfields,Africa,0.0,3,Learned,0.4266666666666667
Wide Grassfields,Africa,0.0,4,Freq,0.4666666666666667
Wide Grassfields,Africa,0.0,4,T-CF,0.4066666666666667
Wide Grassfields,Africa,0.0,4,Learned,0.42
Wide Grassfields,Africa,0.01,0,Freq,0.49333333333333335
Wide Grassfields,Africa,0.01,0,T-CF,0.36
Wide Grassfields,Africa,0.01,0,Learned,0.37333333333333335
Wide Grassfields,Africa,0.01,1,Freq,0.5
Wide Grassfields,Africa,0.01,1,T-CF,0.30666666666666664
Wide Grassfields,Africa,0.01,1,Learned,0.37333333333333335
Wide Grassfields,Africa,0.01,2,Freq,0.5
Wide Grassfields,Africa,0.01,2,T-CF,0.4666666666666667
Wide Grassfields,Africa,0.01,2,Learned,0.37333333333333335
Wide Grassfields,Africa,0.01,3,Freq,0.5066666666666667
Wide Grassfields,Africa,0.01,3,T-CF,0.38666666666666666
Wide Grassfields,Africa,0.01,3,Learned,0.30666666666666664
Wide Grassfields,Africa,0.01,4,Freq,0.4666666666666667
Wide Grassfields,Africa,0.01,4,T-CF,0.4533333333333333
Wide Grassfields,Africa,0.01,4,Learned,0.36666666666666664
Wide Grassfields,Africa,0.05,0,Freq,0.49333333333333335
Wide Grassfields,Africa,0.05,0,T-CF,0.58
Wide Grassfields,Africa,0.05,0,Learned,0.49333333333333335
Wide Grassfields,Africa,0.05,1,Freq,0.5
Wide Grassfields,Africa,0.05,1,T-CF,0.47333333333333333
Wide Grassfields,Africa,0.05,1,Learned,0.4266666666666667
Wide Grassfields,Africa,0.05,2,Freq,0.5
Wide Grassfields,Africa,0.05,2,T-CF,0.6
Wide Grassfields,Africa,0.05,2,Learned,0.5533333333333333
Wide Grassfields,Africa,0.05,3,Freq,0.5066666666666667
Wide Grassfields,Africa,0.05,3,T-CF,0.5066666666666667
Wide Grassfields,Africa,0.05,3,Learned,0.43333333333333335
Wide Grassfields,Africa,0.05,4,Freq,0.4666666666666667
Wide Grassfields,Africa,0.05,4,T-CF,0.5333333333333333
Wide Grassfields,Africa,0.05,4,Learned,0.47333333333333333
Wide Grassfields,Africa,0.1,0,Freq,0.49333333333333335
Wide Grassfields,Africa,0.1,0,T-CF,0.58
Wide Grassfields,Africa,0.1,0,Learned,0.58
Wide Grassfields,Africa,0.1,1,Freq,0.5
Wide Grassfields,Africa,0.1,1,T-CF,0.6133333333333333
Wide Grassfields,Africa,0.1,1,Learned,0.5333333333333333
Wide Grassfields,Africa,0.1,2,Freq,0.5
Wide Grassfields,Africa,0.1,2,T-CF,0.58
Wide Grassfields,Africa,0.1,2,Learned,0.52
Wide Grassfields,Africa,0.1,3,Freq,0.5066666666666667
Wide Grassfields,Africa,0.1,3,T-CF,0.4866666666666667
Wide Grassfields,Africa,0.1,3,Learned,0.4266666666666667
Wide Grassfields,Africa,0.1,4,Freq,0.4666666666666667
Wide Grassfields,Africa,0.1,4,T-CF,0.5133333333333333
Wide Grassfields,Africa,0.1,4,Learned,0.5266666666666666
Wide Grassfields,Africa,0.2,0,Freq,0.49333333333333335
Wide Grassfields,Africa,0.2,0,T-CF,0.6133333333333333
Wide Grassfields,Africa,0.2,0,Learned,0.5933333333333334
Wide Grassfields,Africa,0.2,1,Freq,0.5
Wide Grassfields,Africa,0.2,1,T-CF,0.5933333333333334
Wide Grassfields,Africa,0.2,1,Learned,0.58
Wide Grassfields,Africa,0.2,2,Freq,0.5
Wide Grassfields,Africa,0.2,2,T-CF,0.6266666666666667
Wide Grassfields,Africa,0.2,2,Learned,0.5933333333333334
Wide Grassfields,Africa,0.2,3,Freq,0.5066666666666667
Wide Grassfields,Africa,0.2,3,T-CF,0.5666666666666667
Wide Grassfields,Africa,0.2,3,Learned,0.5
Wide Grassfields,Africa,0.2,4,Freq,0.4666666666666667
Wide Grassfields,Africa,0.2,4,T-CF,0.5466666666666666
Wide Grassfields,Africa,0.2,4,Learned,0.54
Kru,Africa,0.0,0,Freq,0.4647058823529412
Kru,Africa,0.0,0,T-CF,0.2411764705882353
Kru,Africa,0.0,0,Learned,0.2529411764705882
Kru,Africa,0.0,1,Freq,0.5
Kru,Africa,0.0,1,T-CF,0.48823529411764705
Kru,Africa,0.0,1,Learned,0.25882352941176473
Kru,Africa,0.0,2,Freq,0.5235294117647059
Kru,Africa,0.0,2,T-CF,0.2411764705882353
Kru,Africa,0.0,2,Learned,0.38823529411764707
Kru,Africa,0.0,3,Freq,0.5294117647058824
Kru,Africa,0.0,3,T-CF,0.35294117647058826
Kru,Africa,0.0,3,Learned,0.3352941176470588
Kru,Africa,0.0,4,Freq,0.48823529411764705
Kru,Africa,0.0,4,T-CF,0.23529411764705882
Kru,Africa,0.0,4,Learned,0.4235294117647059
Kru,Africa,0.01,0,Freq,0.4647058823529412
Kru,Africa,0.01,0,T-CF,0.4235294117647059
Kru,Africa,0.01,0,Learned,0.4470588235294118
Kru,Africa,0.01,1,Freq,0.5
Kru,Africa,0.01,1,T-CF,0.4235294117647059
Kru,Africa,0.01,1,Learned,0.4117647058823529
Kru,Africa,0.01,2,Freq,0.5235294117647059
Kru,Africa,0.01,2,T-CF,0.23529411764705882
Kru,Africa,0.01,2,Learned,0.2647058823529412
Kru,Africa,0.01,3,Freq,0.5294117647058824
Kru,Africa,0.01,3,T-CF,0.40588235294117647
Kru,Africa,0.01,3,Learned,0.38235294117647056
Kru,Africa,0.01,4,Freq,0.48823529411764705
Kru,Africa,0.01,4,T-CF,0.4588235294117647
Kru,Africa,0.01,4,Learned,0.45294117647058824
Kru,Africa,0.05,0,Freq,0.4647058823529412
Kru,Africa,0.05,0,T-CF,0.43529411764705883
Kru,Africa,0.05,0,Learned,0.4176470588235294
Kru,Africa,0.05,1,Freq,0.5
Kru,Africa,0.05,1,T-CF,0.5058823529411764
Kru,Africa,0.05,1,Learned,0.4588235294117647
Kru,Africa,0.05,2,Freq,0.5294117647058824
Kru,Africa,0.05,2,T-CF,0.45294117647058824
Kru,Africa,0.05,2,Learned,0.49411764705882355
Kru,Africa,0.05,3,Freq,0.5294117647058824
Kru,Africa,0.05,3,T-CF,0.4647058823529412
Kru,Africa,0.05,3,Learned,0.4823529411764706
Kru,Africa,0.05,4,Freq,0.48823529411764705
Kru,Africa,0.05,4,T-CF,0.4411764705882353
Kru,Africa,0.05,4,Learned,0.4176470588235294
Kru,Africa,0.1,0,Freq,0.4647058823529412
Kru,Africa,0.1,0,T-CF,0.40588235294117647
Kru,Africa,0.1,0,Learned,0.4588235294117647
Kru,Africa,0.1,1,Freq,0.5058823529411764
Kru,Africa,0.1,1,T-CF,0.5
Kru,Africa,0.1,1,Learned,0.4764705882352941
Kru,Africa,0.1,2,Freq,0.5294117647058824
Kru,Africa,0.1,2,T-CF,0.5058823529411764
Kru,Africa,0.1,2,Learned,0.5117647058823529
Kru,Africa,0.1,3,Freq,0.5294117647058824
Kru,Africa,0.1,3,T-CF,0.5294117647058824
Kru,Africa,0.1,3,Learned,0.48823529411764705
Kru,Africa,0.1,4,Freq,0.48823529411764705
Kru,Africa,0.1,4,T-CF,0.5058823529411764
Kru,Africa,0.1,4,Learned,0.45294117647058824
Kru,Africa,0.2,0,Freq,0.4647058823529412
Kru,Africa,0.2,0,T-CF,0.4411764705882353
Kru,Africa,0.2,0,Learned,0.4470588235294118
Kru,Africa,0.2,1,Freq,0.5058823529411764
Kru,Africa,0.2,1,T-CF,0.49411764705882355
Kru,Africa,0.2,1,Learned,0.5
Kru,Africa,0.2,2,Freq,0.5294117647058824
Kru,Africa,0.2,2,T-CF,0.49411764705882355
Kru,Africa,0.2,2,Learned,0.5058823529411764
Kru,Africa,0.2,3,Freq,0.5294117647058824
Kru,Africa,0.2,3,T-CF,0.5
Kru,Africa,0.2,3,Learned,0.5
Kru,Africa,0.2,4,Freq,0.48823529411764705
Kru,Africa,0.2,4,T-CF,0.49411764705882355
Kru,Africa,0.2,4,Learned,0.5058823529411764
Algonquian,North America,0.0,0,Freq,0.44482758620689655
Algonquian,North America,0.0,0,T-CF,0.3482758620689655
Algonquian,North America,0.0,0,Learned,0.38620689655172413
Algonquian,North America,0.0,1,Freq,0.4482758620689655
Algonquian,North America,0.0,1,T-CF,0.31724137931034485
Algonquian,North America,0.0,1,Learned,0.3448275862068966
Algonquian,North America,0.0,2,Freq,0.4586206896551724
Algonquian,North America,0.0,2,T-CF,0.19310344827586207
Algonquian,North America,0.0,2,Learned,0.19655172413793104
Algonquian,North America,0.0,3,Freq,0.45517241379310347
Algonquian,North America,0.0,3,T-CF,0.3
Algonquian,North America,0.0,3,Learned,0.3310344827586207
Algonquian,North America,0.0,4,Freq,0.4862068965517241
Algonquian,North America,0.0,4,T-CF,0.24482758620689654
Algonquian,North America,0.0,4,Learned,0.3620689655172414
Algonquian,North America,0.01,0,Freq,0.44482758620689655
Algonquian,North America,0.01,0,T-CF,0.39655172413793105
Algonquian,North America,0.01,0,Learned,0.3724137931034483
Algonquian,North America,0.01,1,Freq,0.4482758620689655
Algonquian,North America,0.01,1,T-CF,0.35517241379310344
Algonquian,North America,0.01,1,Learned,0.32068965517241377
Algonquian,North America,0.01,2,Freq,0.4586206896551724
Algonquian,North America,0.01,2,T-CF,0.3310344827586207
Algonquian,North America,0.01,2,Learned,0.4241379310344828
Algonquian,North America,0.01,3,Freq,0.45517241379310347
Algonquian,North America,0.01,3,T-CF,0.41379310344827586
Algonquian,North America,0.01,3,Learned,0.33793103448275863
Algonquian,North America,0.01,4,Freq,0.4862068965517241
Algonquian,North America,0.01,4,T-CF,0.43448275862068964
Algonquian,North America,0.01,4,Learned,0.3448275862068966
Algonquian,North America,0.05,0,Freq,0.44482758620689655
Algonquian,North America,0.05,0,T-CF,0.41379310344827586
Algonquian,North America,0.05,0,Learned,0.43103448275862066
Algonquian,North America,0.05,1,Freq,0.4482758620689655
Algonquian,North America,0.05,1,T-CF,0.4827586206896552
Algonquian,North America,0.05,1,Learned,0.4206896551724138
Algonquian,North America,0.05,2,Freq,0.4586206896551724
Algonquian,North America,0.05,2,T-CF,0.46551724137931033
Algonquian,North America,0.05,2,Learned,0.4689655172413793
Algonquian,North America,0.05,3,Freq,0.45517241379310347
Algonquian,North America,0.05,3,T-CF,0.4586206896551724
Algonquian,North America,0.05,3,Learned,0.41379310344827586
Algonquian,North America,0.05,4,Freq,0.4862068965517241
Algonquian,North America,0.05,4,T-CF,0.5344827586206896
Algonquian,North America,0.05,4,Learned,0.4827586206896552
Algonquian,North America,0.1,0,Freq,0.44482758620689655
Algonquian,North America,0.1,0,T-CF,0.4413793103448276
Algonquian,North America,0.1,0,Learned,0.5103448275862069
Algonquian,North America,0.1,1,Freq,0.4482758620689655
Algonquian,North America,0.1,1,T-CF,0.46206896551724136
Algonquian,North America,0.1,1,Learned,0.5241379310344828
Algonquian,North America,0.1,2,Freq,0.4586206896551724
Algonquian,North America,0.1,2,T-CF,0.4517241379310345
Algonquian,North America,0.1,2,Learned,0.4793103448275862
Algonquian,North America,0.1,3,Freq,0.45517241379310347
Algonquian,North America,0.1,3,T-CF,0.43448275862068964
Algonquian,North America,0.1,3,Learned,0.46551724137931033
Algonquian,North America,0.1,4,Freq,0.4862068965517241
Algonquian,North America,0.1,4,T-CF,0.5206896551724138
Algonquian,North America,0.1,4,Learned,0.4586206896551724
Algonquian,North America,0.2,0,Freq,0.44482758620689655
Algonquian,North America,0.2,0,T-CF,0.44482758620689655
Algonquian,North America,0.2,0,Learned,0.5413793103448276
Algonquian,North America,0.2,1,Freq,0.4482758620689655
Algonquian,North America,0.2,1,T-CF,0.4724137931034483
Algonquian,North America,0.2,1,Learned,0.5517241379310345
Algonquian,North America,0.2,2,Freq,0.4586206896551724
Algonquian,North America,0.2,2,T-CF,0.46206896551724136
Algonquian,North America,0.2,2,Learned,0.4793103448275862
Algonquian,North America,0.2,3,Freq,0.45517241379310347
Algonquian,North America,0.2,3,T-CF,0.47586206896551725
Algonquian,North America,0.2,3,Learned,0.5551724137931034
Algonquian,North America,0.2,4,Freq,0.4862068965517241
Algonquian,North America,0.2,4,T-CF,0.5172413793103449
Algonquian,North America,0.2,4,Learned,0.5758620689655173
Oti-Volta,Africa,0.0,0,Freq,0.5775401069518716
Oti-Volta,Africa,0.0,0,T-CF,0.22459893048128343
Oti-Volta,Africa,0.0,0,Learned,0.2727272727272727
Oti-Volta,Africa,0.0,1,Freq,0.5935828877005348
Oti-Volta,Africa,0.0,1,T-CF,0.39037433155080214
Oti-Volta,Africa,0.0,1,Learned,0.3850267379679144
Oti-Volta,Africa,0.0,2,Freq,0.5721925133689839
Oti-Volta,Africa,0.0,2,T-CF,0.3315508021390374
Oti-Volta,Africa,0.0,2,Learned,0.36363636363636365
Oti-Volta,Africa,0.0,3,Freq,0.5561497326203209
Oti-Volta,Africa,0.0,3,T-CF,0.1711229946524064
Oti-Volta,Africa,0.0,3,Learned,0.3422459893048128
Oti-Volta,Africa,0.0,4,Freq,0.5401069518716578
Oti-Volta,Africa,0.0,4,T-CF,0.3689839572192513
Oti-Volta,Africa,0.0,4,Learned,0.29411764705882354
Oti-Volta,Africa,0.01,0,Freq,0.5775401069518716
Oti-Volta,Africa,0.01,0,T-CF,0.3315508021390374
Oti-Volta,Africa,0.01,0,Learned,0.32085561497326204
Oti-Volta,Africa,0.01,1,Freq,0.5935828877005348
Oti-Volta,Africa,0.01,1,T-CF,0.5026737967914439
Oti-Volta,Africa,0.01,1,Learned,0.3850267379679144
Oti-Volta,Africa,0.01,2,Freq,0.5721925133689839
Oti-Volta,Africa,0.01,2,T-CF,0.48128342245989303
Oti-Volta,Africa,0.01,2,Learned,0.36363636363636365
Oti-Volta,Africa,0.01,3,Freq,0.5561497326203209
Oti-Volta,Africa,0.01,3,T-CF,0.2192513368983957
Oti-Volta,Africa,0.01,3,Learned,0.2727272727272727
Oti-Volta,Africa,0.01,4,Freq,0.5401069518716578
Oti-Volta,Africa,0.01,4,T-CF,0.23529411764705882
Oti-Volta,Africa,0.01,4,Learned,0.31016042780748665
Oti-Volta,Africa,0.05,0,Freq,0.5775401069518716
Oti-Volta,Africa,0.05,0,T-CF,0.5828877005347594
Oti-Volta,Africa,0.05,0,Learned,0.49732620320855614
Oti-Volta,Africa,0.05,1,Freq,0.5935828877005348
Oti-Volta,Africa,0.05,1,T-CF,0.6256684491978609
Oti-Volta,Africa,0.05,1,Learned,0.48663101604278075
Oti-Volta,Africa,0.05,2,Freq,0.5721925133689839
Oti-Volta,Africa,0.05,2,T-CF,0.6470588235294118
Oti-Volta,Africa,0.05,2,Learned,0.5561497326203209
Oti-Volta,Africa,0.05,3,Freq,0.5561497326203209
Oti-Volta,Africa,0.05,3,T-CF,0.5775401069518716
Oti-Volta,Africa,0.05,3,Learned,0.46524064171123
Oti-Volta,Africa,0.05,4,Freq,0.5401069518716578
Oti-Volta,Africa,0.05,4,T-CF,0.5935828877005348
Oti-Volta,Africa,0.05,4,Learned,0.5240641711229946
Oti-Volta,Africa,0.1,0,Freq,0.5775401069518716
Oti-Volta,Africa,0.1,0,T-CF,0.5882352941176471
Oti-Volta,Africa,0.1,0,Learned,0.5561497326203209
Oti-Volta,Africa,0.1,1,Freq,0.5935828877005348
Oti-Volta,Africa,0.1,1,T-CF,0.6363636363636364
Oti-Volta,Africa,0.1,1,Learned,0.5775401069518716
Oti-Volta,Africa,0.1,2,Freq,0.5721925133689839
Oti-Volta,Africa,0.1,2,T-CF,0.5775401069518716
Oti-Volta,Africa,0.1,2,Learned,0.49732620320855614
Oti-Volta,Africa,0.1,3,Freq,0.5561497326203209
Oti-Volta,Africa,0.1,3,T-CF,0.5775401069518716
Oti-Volta,Africa,0.1,3,Learned,0.48663101604278075
Oti-Volta,Africa,0.1,4,Freq,0.5401069518716578
Oti-Volta,Africa,0.1,4,T-CF,0.6203208556149733
Oti-Volta,Africa,0.1,4,Learned,0.4919786096256685
Oti-Volta,Africa,0.2,0,Freq,0.5775401069518716
Oti-Volta,Africa,0.2,0,T-CF,0.5989304812834224
Oti-Volta,Africa,0.2,0,Learned,0.5775401069518716
Oti-Volta,Africa,0.2,1,Freq,0.5935828877005348
Oti-Volta,Africa,0.2,1,T-CF,0.6470588235294118
Oti-Volta,Africa,0.2,1,Learned,0.6203208556149733
Oti-Volta,Africa,0.2,2,Freq,0.5721925133689839
Oti-Volta,Africa,0.2,2,T-CF,0.6203208556149733
Oti-Volta,Africa,0.2,2,Learned,0.5401069518716578
Oti-Volta,Africa,0.2,3,Freq,0.5561497326203209
Oti-Volta,Africa,0.2,3,T-CF,0.6042780748663101
Oti-Volta,Africa,0.2,3,Learned,0.5080213903743316
Oti-Volta,Africa,0.2,4,Freq,0.5401069518716578
Oti-Volta,Africa,0.2,4,T-CF,0.5935828877005348
Oti-Volta,Africa,0.2,4,Learned,0.5721925133689839
Bahnaric,Eurasia,0.0,0,Freq,0.5330188679245284
Bahnaric,Eurasia,0.0,0,T-CF,0.35377358490566035
Bahnaric,Eurasia,0.0,0,Learned,0.3632075471698113
Bahnaric,Eurasia,0.0,1,Freq,0.5283018867924528
Bahnaric,Eurasia,0.0,1,T-CF,0.39622641509433965
Bahnaric,Eurasia,0.0,1,Learned,0.1509433962264151
Bahnaric,Eurasia,0.0,2,Freq,0.5283018867924528
Bahnaric,Eurasia,0.0,2,T-CF,0.37735849056603776
Bahnaric,Eurasia,0.0,2,Learned,0.3160377358490566
Bahnaric,Eurasia,0.0,3,Freq,0.5566037735849056
Bahnaric,Eurasia,0.0,3,T-CF,0.4339622641509434
Bahnaric,Eurasia,0.0,3,Learned,0.419811320754717
Bahnaric,Eurasia,0.0,4,Freq,0.5566037735849056
Bahnaric,Eurasia,0.0,4,T-CF,0.44339622641509435
Bahnaric,Eurasia,0.0,4,Learned,0.29245283018867924
Bahnaric,Eurasia,0.01,0,Freq,0.5330188679245284
Bahnaric,Eurasia,0.01,0,T-CF,0.35377358490566035
Bahnaric,Eurasia,0.01,0,Learned,0.44339622641509435
Bahnaric,Eurasia,0.01,1,Freq,0.5283018867924528
Bahnaric,Eurasia,0.01,1,T-CF,0.4811320754716981
Bahnaric,Eurasia,0.01,1,Learned,0.49528301886792453
Bahnaric,Eurasia,0.01,2,Freq,0.5283018867924528
Bahnaric,Eurasia,0.01,2,T-CF,0.41037735849056606
Bahnaric,Eurasia,0.01,2,Learned,0.3584905660377358
Bahnaric,Eurasia,0.01,3,Freq,0.5566037735849056
Bahnaric,Eurasia,0.01,3,T-CF,0.4009433962264151
Bahnaric,Eurasia,0.01,3,Learned,0.27358490566037735
Bahnaric,Eurasia,0.01,4,Freq,0.5566037735849056
Bahnaric,Eurasia,0.01,4,T-CF,0.49528301886792453
Bahnaric,Eurasia,0.01,4,Learned,0.42452830188679247
Bahnaric,Eurasia,0.05,0,Freq,0.5330188679245284
Bahnaric,Eurasia,0.05,0,T-CF,0.6745283018867925
Bahnaric,Eurasia,0.05,0,Learned,0.6792452830188679
Bahnaric,Eurasia,0.05,1,Freq,0.5283018867924528
Bahnaric,Eurasia,0.05,1,T-CF,0.6415094339622641
Bahnaric,Eurasia,0.05,1,Learned,0.6981132075471698
Bahnaric,Eurasia,0.05,2,Freq,0.5283018867924528
Bahnaric,Eurasia,0.05,2,T-CF,0.6226415094339622
